age,potential,value_eur,wage_eur,dribbling,overall,technical_score,value_per_wage,age_potential_gap,tier,cluster
24,64,160000.0,4000.0,62.0,59,62.0,39.99000249937516,5,Average,3
20,63,100000.0,2000.0,62.0,59,62.0,49.97501249375313,4,Average,3
21,63,100000.0,2000.0,65.0,59,65.0,49.97501249375313,4,Average,3
20,64,100000.0,2000.0,65.0,59,65.0,49.97501249375313,5,Average,3
21,63,100000.0,2000.0,40.0,59,40.0,49.97501249375313,4,Average,1
18,72,120000.0,2000.0,58.0,59,58.0,59.97001499250375,13,Average,3
22,65,100000.0,2000.0,63.0,59,63.0,49.97501249375313,6,Average,3
22,64,100000.0,2000.0,50.0,59,50.0,49.97501249375313,5,Average,1
19,66,120000.0,2000.0,51.0,59,51.0,59.97001499250375,7,Average,1
18,65,100000.0,2000.0,62.0,59,62.0,49.97501249375313,6,Average,3
17,65,100000.0,2000.0,59.0,59,59.0,49.97501249375313,6,Average,3
19,63,90000.0,2000.0,46.0,59,46.0,44.97751124437781,4,Average,1
18,64,120000.0,2000.0,63.0,59,63.0,59.97001499250375,5,Average,3
29,59,140000.0,2000.0,62.0,59,62.0,69.96501749125437,0,Average,0
18,73,100000.0,2000.0,63.0,59,63.0,49.97501249375313,14,Average,3
19,67,80000.0,2000.0,56.0,59,56.0,39.9800099950025,8,Average,3
18,69,90000.0,2000.0,35.0,59,35.0,44.97751124437781,10,Average,1
27,62,130000.0,3000.0,46.0,59,46.0,43.3188937020993,3,Average,1
35,58,40000.0,2000.0,64.0,58,64.0,19.99000499750125,0,Average,0
30,58,130000.0,3000.0,57.0,58,57.0,43.3188937020993,0,Average,0
32,58,100000.0,2000.0,61.0,58,61.0,49.97501249375313,0,Average,0
33,58,100000.0,2000.0,62.0,58,62.0,49.97501249375313,0,Average,0
30,58,100000.0,2000.0,40.0,58,40.0,49.97501249375313,0,Average,1
31,58,120000.0,2000.0,62.0,58,62.0,59.97001499250375,0,Average,0
31,58,120000.0,3000.0,45.0,58,45.0,39.98667110963012,0,Average,1
31,58,90000.0,2000.0,33.0,58,33.0,44.97751124437781,0,Average,1
34,58,40000.0,2000.0,55.0,58,55.0,19.99000499750125,0,Average,0
33,58,100000.0,2000.0,62.0,58,62.0,49.97501249375313,0,Average,0
34,58,40000.0,2000.0,67.0,58,67.0,19.99000499750125,0,Average,0
31,58,90000.0,2000.0,40.0,58,40.0,44.97751124437781,0,Average,1
30,58,100000.0,2000.0,52.0,58,52.0,49.97501249375313,0,Average,0
36,58,2000.0,2000.0,60.0,58,60.0,0.9995002498750625,0,Average,0
30,58,100000.0,2000.0,58.0,58,58.0,49.97501249375313,0,Average,0
30,58,130000.0,2000.0,62.0,58,62.0,64.96751624187905,0,Average,0
29,58,100000.0,2000.0,64.0,58,64.0,49.97501249375313,0,Average,0
32,58,70000.0,2000.0,56.0,58,56.0,34.982508745627186,0,Average,0
28,58,110000.0,3000.0,61.0,58,61.0,36.654448517160944,0,Average,0
36,58,60000.0,2000.0,62.0,58,62.0,29.985007496251875,0,Average,0
31,58,90000.0,2000.0,41.0,58,41.0,44.97751124437781,0,Average,1
31,58,90000.0,2000.0,35.0,58,35.0,44.97751124437781,0,Average,1
31,58,110000.0,2000.0,60.0,58,60.0,54.97251374312844,0,Average,0
31,58,90000.0,2000.0,43.0,58,43.0,44.97751124437781,0,Average,1
31,58,90000.0,2000.0,55.0,58,55.0,44.97751124437781,0,Average,0
27,62,150000.0,3000.0,60.0,58,60.0,49.983338887037654,4,Average,0
24,62,130000.0,3000.0,51.0,58,51.0,43.3188937020993,4,Average,1
26,60,140000.0,3000.0,60.0,58,60.0,46.651116294568475,2,Average,0
30,58,130000.0,2000.0,62.0,58,62.0,64.96751624187905,0,Average,0
25,62,150000.0,2000.0,60.0,58,60.0,74.96251874062969,4,Average,0
29,58,140000.0,3000.0,50.0,58,50.0,46.651116294568475,0,Average,1
42,58,25000.0,2000.0,62.0,58,62.0,12.493753123438282,0,Average,0
28,58,150000.0,3000.0,59.0,58,59.0,49.983338887037654,0,Average,0
28,58,120000.0,3000.0,54.0,58,54.0,39.98667110963012,0,Average,0
29,58,130000.0,2000.0,58.0,58,58.0,64.96751624187905,0,Average,0
26,61,160000.0,3000.0,67.0,58,67.0,53.31556147950683,3,Average,0
31,58,90000.0,2000.0,56.0,58,56.0,44.97751124437781,0,Average,0
27,60,130000.0,2000.0,62.0,58,62.0,64.96751624187905,2,Average,0
28,58,140000.0,2000.0,58.0,58,58.0,69.96501749125437,0,Average,0
28,58,140000.0,3000.0,62.0,58,62.0,46.651116294568475,0,Average,0
28,58,140000.0,3000.0,52.0,58,52.0,46.651116294568475,0,Average,1
30,58,100000.0,2000.0,49.0,58,49.0,49.97501249375313,0,Average,1
35,58,80000.0,3000.0,62.0,58,62.0,26.657780739753417,0,Average,0
31,58,90000.0,2000.0,56.0,58,56.0,44.97751124437781,0,Average,0
28,58,140000.0,2000.0,63.0,58,63.0,69.96501749125437,0,Average,0
27,58,150000.0,2000.0,54.0,58,54.0,74.96251874062969,0,Average,0
25,61,140000.0,2000.0,34.0,58,34.0,69.96501749125437,3,Average,1
27,59,150000.0,2000.0,58.0,58,58.0,74.96251874062969,1,Average,0
30,58,130000.0,2000.0,62.0,58,62.0,64.96751624187905,0,Average,0
27,58,150000.0,2000.0,57.0,58,57.0,74.96251874062969,0,Average,0
31,58,90000.0,2000.0,51.0,58,51.0,44.97751124437781,0,Average,0
29,58,110000.0,2000.0,60.0,58,60.0,54.97251374312844,0,Average,0
30,58,120000.0,2000.0,61.0,58,61.0,59.97001499250375,0,Average,0
27,58,130000.0,2000.0,46.0,58,46.0,64.96751624187905,0,Average,1
26,62,140000.0,2000.0,33.0,58,33.0,69.96501749125437,4,Average,1
26,62,140000.0,3000.0,62.0,58,62.0,46.651116294568475,4,Average,0
25,60,170000.0,3000.0,61.0,58,61.0,56.647784071976005,2,Average,0
35,58,80000.0,2000.0,62.0,58,62.0,39.9800099950025,0,Average,0
33,58,80000.0,2000.0,57.0,58,57.0,39.9800099950025,0,Average,0
27,59,130000.0,3000.0,56.0,58,56.0,43.3188937020993,1,Average,0
25,65,150000.0,3000.0,62.0,58,62.0,49.983338887037654,7,Average,3
26,61,140000.0,3000.0,59.0,58,59.0,46.651116294568475,3,Average,0
25,61,140000.0,3000.0,62.0,58,62.0,46.651116294568475,3,Average,0
27,59,130000.0,2000.0,48.0,58,48.0,64.96751624187905,1,Average,1
25,61,140000.0,3000.0,58.0,58,58.0,46.651116294568475,3,Average,0
24,65,130000.0,3000.0,61.0,58,61.0,43.3188937020993,7,Average,3
27,62,130000.0,3000.0,51.0,58,51.0,43.3188937020993,4,Average,1
27,58,130000.0,3000.0,39.0,58,39.0,43.3188937020993,0,Average,1
28,58,140000.0,3000.0,59.0,58,59.0,46.651116294568475,0,Average,0
27,60,130000.0,3000.0,35.0,58,35.0,43.3188937020993,2,Average,1
30,58,100000.0,2000.0,47.0,58,47.0,49.97501249375313,0,Average,1
25,62,150000.0,3000.0,60.0,58,60.0,49.983338887037654,4,Average,0
31,58,80000.0,2000.0,54.0,58,54.0,39.9800099950025,0,Average,0
29,58,140000.0,3000.0,62.0,58,62.0,46.651116294568475,0,Average,0
30,58,130000.0,3000.0,58.0,58,58.0,43.3188937020993,0,Average,0
29,58,110000.0,2000.0,42.0,58,42.0,54.97251374312844,0,Average,1
25,62,150000.0,3000.0,55.0,58,55.0,49.983338887037654,4,Average,1
30,58,130000.0,2000.0,58.0,58,58.0,64.96751624187905,0,Average,0
25,62,150000.0,2000.0,57.0,58,57.0,74.96251874062969,4,Average,0
24,63,130000.0,2000.0,62.0,58,62.0,64.96751624187905,5,Average,0
28,58,140000.0,3000.0,58.0,58,58.0,46.651116294568475,0,Average,0
27,58,160000.0,3000.0,59.0,58,59.0,53.31556147950683,0,Average,0
25,62,150000.0,2000.0,60.0,58,60.0,74.96251874062969,4,Average,0
25,62,140000.0,2000.0,31.0,58,31.0,69.96501749125437,4,Average,1
26,60,140000.0,5000.0,62.0,58,62.0,27.994401119776043,2,Average,0
26,59,160000.0,3000.0,57.0,58,57.0,53.31556147950683,1,Average,0
25,61,140000.0,2000.0,58.0,58,58.0,69.96501749125437,3,Average,0
26,61,170000.0,2000.0,61.0,58,61.0,84.95752123938031,3,Average,0
26,63,140000.0,3000.0,49.0,58,49.0,46.651116294568475,5,Average,1
25,62,140000.0,3000.0,57.0,58,57.0,46.651116294568475,4,Average,1
25,64,130000.0,3000.0,62.0,58,62.0,43.3188937020993,6,Average,3
27,58,150000.0,2000.0,55.0,58,55.0,74.96251874062969,0,Average,0
25,60,140000.0,3000.0,56.0,58,56.0,46.651116294568475,2,Average,1
25,61,140000.0,2000.0,56.0,58,56.0,69.96501749125437,3,Average,0
24,62,150000.0,3000.0,56.0,58,56.0,49.983338887037654,4,Average,1
29,58,110000.0,2000.0,60.0,58,60.0,54.97251374312844,0,Average,0
32,58,110000.0,2000.0,62.0,58,62.0,54.97251374312844,0,Average,0
25,62,130000.0,2000.0,57.0,58,57.0,64.96751624187905,4,Average,0
26,61,160000.0,2000.0,61.0,58,61.0,79.960019990005,3,Average,0
27,59,130000.0,3000.0,62.0,58,62.0,43.3188937020993,1,Average,0
30,58,100000.0,2000.0,53.0,58,53.0,49.97501249375313,0,Average,0
25,64,130000.0,3000.0,55.0,58,55.0,43.3188937020993,6,Average,1
26,61,160000.0,3000.0,58.0,58,58.0,53.31556147950683,3,Average,0
26,62,170000.0,3000.0,59.0,58,59.0,56.647784071976005,4,Average,0
23,64,120000.0,3000.0,61.0,58,61.0,39.98667110963012,6,Average,3
26,62,160000.0,3000.0,59.0,58,59.0,53.31556147950683,4,Average,0
23,63,110000.0,2000.0,57.0,58,57.0,54.97251374312844,5,Average,1
24,62,130000.0,3000.0,57.0,58,57.0,43.3188937020993,4,Average,1
23,66,120000.0,3000.0,62.0,58,62.0,39.98667110963012,8,Average,3
27,60,150000.0,3000.0,60.0,58,60.0,49.983338887037654,2,Average,0
24,64,130000.0,3000.0,51.0,58,51.0,43.3188937020993,6,Average,1
24,65,130000.0,3000.0,62.0,58,62.0,43.3188937020993,7,Average,3
23,66,120000.0,3000.0,62.0,58,62.0,39.98667110963012,8,Average,3
27,58,130000.0,3000.0,58.0,58,58.0,43.3188937020993,0,Average,0
25,61,150000.0,2000.0,61.0,58,61.0,74.96251874062969,3,Average,0
23,62,120000.0,3000.0,48.0,58,48.0,39.98667110963012,4,Average,1
30,58,100000.0,4000.0,51.0,58,51.0,24.993751562109473,0,Average,1
25,62,140000.0,3000.0,62.0,58,62.0,46.651116294568475,4,Average,0
27,58,130000.0,3000.0,62.0,58,62.0,43.3188937020993,0,Average,0
21,68,100000.0,2000.0,51.0,58,51.0,49.97501249375313,10,Average,1
24,60,160000.0,4000.0,67.0,58,67.0,39.99000249937516,2,Average,0
25,58,150000.0,3000.0,53.0,58,53.0,49.983338887037654,0,Average,1
23,65,120000.0,2000.0,62.0,58,62.0,59.97001499250375,7,Average,3
28,58,140000.0,3000.0,62.0,58,62.0,46.651116294568475,0,Average,0
23,64,150000.0,4000.0,56.0,58,56.0,37.490627343164206,6,Average,1
24,64,160000.0,3000.0,57.0,58,57.0,53.31556147950683,6,Average,3
24,64,150000.0,2000.0,66.0,58,66.0,74.96251874062969,6,Average,3
22,64,130000.0,2000.0,61.0,58,61.0,64.96751624187905,6,Average,3
23,63,130000.0,3000.0,60.0,58,60.0,43.3188937020993,5,Average,3
22,64,100000.0,2000.0,51.0,58,51.0,49.97501249375313,6,Average,1
22,65,100000.0,2000.0,36.0,58,36.0,49.97501249375313,7,Average,1
23,66,130000.0,3000.0,62.0,58,62.0,43.3188937020993,8,Average,3
23,64,130000.0,2000.0,61.0,58,61.0,64.96751624187905,6,Average,3
25,63,170000.0,3000.0,57.0,58,57.0,56.647784071976005,5,Average,1
22,64,100000.0,2000.0,62.0,58,62.0,49.97501249375313,6,Average,3
24,63,130000.0,4000.0,53.0,58,53.0,32.491877030742316,5,Average,1
21,67,100000.0,2000.0,62.0,58,62.0,49.97501249375313,9,Average,3
22,64,120000.0,2000.0,62.0,58,62.0,59.97001499250375,6,Average,3
22,66,120000.0,2000.0,58.0,58,58.0,59.97001499250375,8,Average,3
25,63,170000.0,3000.0,54.0,58,54.0,56.647784071976005,5,Average,1
24,64,120000.0,3000.0,54.0,58,54.0,39.98667110963012,6,Average,1
20,68,100000.0,3000.0,41.0,58,41.0,33.32222592469177,10,Average,1
22,64,100000.0,4000.0,57.0,58,57.0,24.993751562109473,6,Average,1
26,63,140000.0,3000.0,62.0,58,62.0,46.651116294568475,5,Average,0
28,58,150000.0,4000.0,62.0,58,62.0,37.490627343164206,0,Average,0
23,62,120000.0,2000.0,38.0,58,38.0,59.97001499250375,4,Average,1
25,62,170000.0,2000.0,60.0,58,60.0,84.95752123938031,4,Average,0
23,65,120000.0,3000.0,49.0,58,49.0,39.98667110963012,7,Average,1
21,63,350000.0,5000.0,62.0,58,62.0,69.98600279944012,5,Average,3
22,64,100000.0,2000.0,38.0,58,38.0,49.97501249375313,6,Average,1
23,64,150000.0,2000.0,62.0,58,62.0,74.96251874062969,6,Average,3
23,63,150000.0,3000.0,64.0,58,64.0,49.983338887037654,5,Average,3
22,66,130000.0,2000.0,58.0,58,58.0,64.96751624187905,8,Average,3
23,66,150000.0,2000.0,54.0,58,54.0,74.96251874062969,8,Average,3
22,64,120000.0,4000.0,64.0,58,64.0,29.992501874531367,6,Average,3
23,61,150000.0,3000.0,67.0,58,67.0,49.983338887037654,3,Average,0
28,58,140000.0,3000.0,59.0,58,59.0,46.651116294568475,0,Average,0
20,66,130000.0,2000.0,66.0,58,66.0,64.96751624187905,8,Average,3
20,70,120000.0,2000.0,64.0,58,64.0,59.97001499250375,12,Average,3
22,65,120000.0,2000.0,61.0,58,61.0,59.97001499250375,7,Average,3
21,70,100000.0,2000.0,62.0,58,62.0,49.97501249375313,12,Average,3
21,66,100000.0,2000.0,48.0,58,48.0,49.97501249375313,8,Average,1
20,68,130000.0,2000.0,57.0,58,57.0,64.96751624187905,10,Average,3
21,64,120000.0,2000.0,65.0,58,65.0,59.97001499250375,6,Average,3
27,59,130000.0,3000.0,32.0,58,32.0,43.3188937020993,1,Average,1
21,66,100000.0,2000.0,62.0,58,62.0,49.97501249375313,8,Average,3
27,58,150000.0,3000.0,52.0,58,52.0,49.983338887037654,0,Average,1
25,61,150000.0,3000.0,57.0,58,57.0,49.983338887037654,3,Average,0
22,62,100000.0,2000.0,55.0,58,55.0,49.97501249375313,4,Average,1
21,66,120000.0,2000.0,60.0,58,60.0,59.97001499250375,8,Average,3
26,62,140000.0,3000.0,62.0,58,62.0,46.651116294568475,4,Average,0
21,65,120000.0,2000.0,59.0,58,59.0,59.97001499250375,7,Average,3
23,66,120000.0,4000.0,62.0,58,62.0,29.992501874531367,8,Average,3
20,64,100000.0,2000.0,53.0,58,53.0,49.97501249375313,6,Average,1
21,65,100000.0,2000.0,38.0,58,38.0,49.97501249375313,7,Average,1
24,64,130000.0,2000.0,62.0,58,62.0,64.96751624187905,6,Average,3
19,76,110000.0,2000.0,70.0,58,70.0,54.97251374312844,18,Average,3
26,61,160000.0,3000.0,58.0,58,58.0,53.31556147950683,3,Average,0
26,61,160000.0,3000.0,64.0,58,64.0,53.31556147950683,3,Average,0
24,65,130000.0,3000.0,48.0,58,48.0,43.3188937020993,7,Average,1
21,68,100000.0,2000.0,41.0,58,41.0,49.97501249375313,10,Average,1
23,65,130000.0,3000.0,66.0,58,66.0,43.3188937020993,7,Average,3
23,66,110000.0,3000.0,62.0,58,62.0,36.654448517160944,8,Average,3
21,65,100000.0,2000.0,62.0,58,62.0,49.97501249375313,7,Average,3
22,61,120000.0,2000.0,59.0,58,59.0,59.97001499250375,3,Average,0
20,69,100000.0,2000.0,59.0,58,59.0,49.97501249375313,11,Average,3
21,61,100000.0,2000.0,62.0,58,62.0,49.97501249375313,3,Average,3
21,61,100000.0,2000.0,63.0,58,63.0,49.97501249375313,3,Average,3
22,62,100000.0,2000.0,62.0,58,62.0,49.97501249375313,4,Average,3
20,67,130000.0,2000.0,60.0,58,60.0,64.96751624187905,9,Average,3
21,69,90000.0,2000.0,63.0,58,63.0,44.97751124437781,11,Average,3
24,63,150000.0,2000.0,64.0,58,64.0,74.96251874062969,5,Average,0
21,64,100000.0,2000.0,62.0,58,62.0,49.97501249375313,6,Average,3
23,65,120000.0,3000.0,63.0,58,63.0,39.98667110963012,7,Average,3
22,64,120000.0,2000.0,62.0,58,62.0,59.97001499250375,6,Average,3
21,67,130000.0,2000.0,66.0,58,66.0,64.96751624187905,9,Average,3
17,75,120000.0,2000.0,65.0,58,65.0,59.97001499250375,17,Average,3
21,69,100000.0,2000.0,50.0,58,50.0,49.97501249375313,11,Average,1
22,65,100000.0,2000.0,43.0,58,43.0,49.97501249375313,7,Average,1
27,63,120000.0,2000.0,56.0,58,56.0,59.97001499250375,5,Average,0
27,58,130000.0,3000.0,60.0,58,60.0,43.3188937020993,0,Average,0
25,62,150000.0,3000.0,61.0,58,61.0,49.983338887037654,4,Average,0
21,67,100000.0,2000.0,44.0,58,44.0,49.97501249375313,9,Average,1
23,65,120000.0,3000.0,54.0,58,54.0,39.98667110963012,7,Average,1
22,66,100000.0,2000.0,56.0,58,56.0,49.97501249375313,8,Average,3
20,69,100000.0,2000.0,62.0,58,62.0,49.97501249375313,11,Average,3
18,69,120000.0,2000.0,66.0,58,66.0,59.97001499250375,11,Average,3
22,63,120000.0,2000.0,51.0,58,51.0,59.97001499250375,5,Average,1
22,63,120000.0,2000.0,57.0,58,57.0,59.97001499250375,5,Average,1
18,68,80000.0,2000.0,62.0,58,62.0,39.9800099950025,10,Average,3
21,66,100000.0,2000.0,49.0,58,49.0,49.97501249375313,8,Average,1
20,62,120000.0,3000.0,58.0,58,58.0,39.98667110963012,4,Average,3
20,69,100000.0,3000.0,57.0,58,57.0,33.32222592469177,11,Average,3
19,69,90000.0,2000.0,37.0,58,37.0,44.97751124437781,11,Average,1
20,65,100000.0,2000.0,43.0,58,43.0,49.97501249375313,7,Average,1
20,71,100000.0,2000.0,61.0,58,61.0,49.97501249375313,13,Average,3
20,67,120000.0,2000.0,56.0,58,56.0,59.97001499250375,9,Average,3
21,66,100000.0,2000.0,48.0,58,48.0,49.97501249375313,8,Average,1
21,68,100000.0,2000.0,56.0,58,56.0,49.97501249375313,10,Average,3
22,63,120000.0,2000.0,61.0,58,61.0,59.97001499250375,5,Average,3
20,64,130000.0,3000.0,55.0,58,55.0,43.3188937020993,6,Average,1
19,72,110000.0,2000.0,63.0,58,63.0,54.97251374312844,14,Average,3
19,76,120000.0,2000.0,53.0,58,53.0,59.97001499250375,18,Average,3
23,64,150000.0,3000.0,56.0,58,56.0,49.983338887037654,6,Average,1
21,68,100000.0,4000.0,62.0,58,62.0,24.993751562109473,10,Average,3
20,63,130000.0,2000.0,58.0,58,58.0,64.96751624187905,5,Average,3
20,68,100000.0,2000.0,62.0,58,62.0,49.97501249375313,10,Average,3
19,77,120000.0,2000.0,59.0,58,59.0,59.97001499250375,19,Average,3
20,67,130000.0,2000.0,57.0,58,57.0,64.96751624187905,9,Average,3
25,64,150000.0,3000.0,59.0,58,59.0,49.983338887037654,6,Average,3
19,66,110000.0,2000.0,60.0,58,60.0,54.97251374312844,8,Average,3
21,68,120000.0,2000.0,67.0,58,67.0,59.97001499250375,10,Average,3
22,63,120000.0,2000.0,62.0,58,62.0,59.97001499250375,5,Average,3
26,61,170000.0,3000.0,53.0,58,53.0,56.647784071976005,3,Average,1
19,66,90000.0,2000.0,52.0,58,52.0,44.97751124437781,8,Average,1
24,59,130000.0,3000.0,60.0,58,60.0,43.3188937020993,1,Average,0
20,68,100000.0,3000.0,56.0,58,56.0,33.32222592469177,10,Average,3
21,65,120000.0,2000.0,60.0,58,60.0,59.97001499250375,7,Average,3
23,63,130000.0,3000.0,69.0,58,69.0,43.3188937020993,5,Average,3
22,66,90000.0,4000.0,55.0,58,55.0,22.494376405898524,8,Average,1
21,63,100000.0,2000.0,62.0,58,62.0,49.97501249375313,5,Average,3
23,63,130000.0,3000.0,61.0,58,61.0,43.3188937020993,5,Average,3
24,62,130000.0,3000.0,58.0,58,58.0,43.3188937020993,4,Average,1
20,67,100000.0,2000.0,50.0,58,50.0,49.97501249375313,9,Average,1
21,67,100000.0,2000.0,54.0,58,54.0,49.97501249375313,9,Average,3
26,61,140000.0,3000.0,54.0,58,54.0,46.651116294568475,3,Average,1
20,68,120000.0,2000.0,59.0,58,59.0,59.97001499250375,10,Average,3
20,71,100000.0,2000.0,62.0,58,62.0,49.97501249375313,13,Average,3
24,61,160000.0,4000.0,58.0,58,58.0,39.99000249937516,3,Average,0
20,67,90000.0,3000.0,56.0,58,56.0,29.990003332222592,9,Average,3
20,70,130000.0,2000.0,54.0,58,54.0,64.96751624187905,12,Average,3
25,63,140000.0,3000.0,62.0,58,62.0,46.651116294568475,5,Average,0
20,72,100000.0,2000.0,62.0,58,62.0,49.97501249375313,14,Average,3
20,67,120000.0,2000.0,57.0,58,57.0,59.97001499250375,9,Average,3
34,58,70000.0,2000.0,51.0,58,51.0,34.982508745627186,0,Average,0
34,58,40000.0,2000.0,37.0,58,37.0,19.99000499750125,0,Average,1
26,60,140000.0,3000.0,63.0,58,63.0,46.651116294568475,2,Average,0
31,58,80000.0,2000.0,53.0,58,53.0,39.9800099950025,0,Average,0
28,58,110000.0,3000.0,51.0,58,51.0,36.654448517160944,0,Average,1
23,62,120000.0,3000.0,58.0,58,58.0,39.98667110963012,4,Average,1
20,68,90000.0,2000.0,61.0,58,61.0,44.97751124437781,10,Average,3
20,69,100000.0,2000.0,60.0,58,60.0,49.97501249375313,11,Average,3
19,69,90000.0,2000.0,55.0,58,55.0,44.97751124437781,11,Average,3
21,65,100000.0,2000.0,47.0,58,47.0,49.97501249375313,7,Average,1
20,67,130000.0,2000.0,69.0,58,69.0,64.96751624187905,9,Average,3
20,69,120000.0,2000.0,61.0,58,61.0,59.97001499250375,11,Average,3
20,62,120000.0,2000.0,56.0,58,56.0,59.97001499250375,4,Average,1
20,70,120000.0,2000.0,61.0,58,61.0,59.97001499250375,12,Average,3
20,65,100000.0,2000.0,55.0,58,55.0,49.97501249375313,7,Average,3
23,61,110000.0,3000.0,57.0,58,57.0,36.654448517160944,3,Average,1
22,61,120000.0,2000.0,62.0,58,62.0,59.97001499250375,3,Average,0
20,62,100000.0,2000.0,55.0,58,55.0,49.97501249375313,4,Average,1
20,69,100000.0,3000.0,62.0,58,62.0,33.32222592469177,11,Average,3
20,68,100000.0,2000.0,42.0,58,42.0,49.97501249375313,10,Average,1
24,64,160000.0,3000.0,63.0,58,63.0,53.31556147950683,6,Average,3
32,58,70000.0,2000.0,56.0,58,56.0,34.982508745627186,0,Average,0
20,69,100000.0,2000.0,59.0,58,59.0,49.97501249375313,11,Average,3
19,73,90000.0,3000.0,60.0,58,60.0,29.990003332222592,15,Average,3
20,65,130000.0,2000.0,62.0,58,62.0,64.96751624187905,7,Average,3
27,62,130000.0,3000.0,35.0,58,35.0,43.3188937020993,4,Average,1
26,62,160000.0,3000.0,58.0,58,58.0,53.31556147950683,4,Average,0
20,69,100000.0,3000.0,62.0,58,62.0,33.32222592469177,11,Average,3
20,69,130000.0,2000.0,59.0,58,59.0,64.96751624187905,11,Average,3
20,70,130000.0,2000.0,58.0,58,58.0,64.96751624187905,12,Average,3
21,67,100000.0,3000.0,33.0,58,33.0,33.32222592469177,9,Average,1
26,59,170000.0,3000.0,56.0,58,56.0,56.647784071976005,1,Average,0
20,66,100000.0,2000.0,62.0,58,62.0,49.97501249375313,8,Average,3
17,73,120000.0,2000.0,61.0,58,61.0,59.97001499250375,15,Average,3
21,63,120000.0,4000.0,60.0,58,60.0,29.992501874531367,5,Average,3
21,64,130000.0,2000.0,54.0,58,54.0,64.96751624187905,6,Average,1
28,58,120000.0,3000.0,48.0,58,48.0,39.98667110963012,0,Average,1
21,68,100000.0,2000.0,62.0,58,62.0,49.97501249375313,10,Average,3
21,66,100000.0,2000.0,58.0,58,58.0,49.97501249375313,8,Average,3
21,62,100000.0,2000.0,40.0,58,40.0,49.97501249375313,4,Average,1
20,67,130000.0,2000.0,68.0,58,68.0,64.96751624187905,9,Average,3
23,63,150000.0,3000.0,62.0,58,62.0,49.983338887037654,5,Average,3
20,70,120000.0,2000.0,64.0,58,64.0,59.97001499250375,12,Average,3
23,66,120000.0,4000.0,50.0,58,50.0,29.992501874531367,8,Average,1
26,59,140000.0,5000.0,62.0,58,62.0,27.994401119776043,1,Average,0
24,64,130000.0,3000.0,44.0,58,44.0,43.3188937020993,6,Average,1
19,68,110000.0,2000.0,62.0,58,62.0,54.97251374312844,10,Average,3
20,70,100000.0,2000.0,52.0,58,52.0,49.97501249375313,12,Average,3
20,69,100000.0,3000.0,62.0,58,62.0,33.32222592469177,11,Average,3
19,72,110000.0,3000.0,63.0,58,63.0,36.654448517160944,14,Average,3
21,66,120000.0,2000.0,68.0,58,68.0,59.97001499250375,8,Average,3
21,64,100000.0,2000.0,42.0,58,42.0,49.97501249375313,6,Average,1
28,58,350000.0,5000.0,59.0,58,59.0,69.98600279944012,0,Average,0
20,63,120000.0,2000.0,58.0,58,58.0,59.97001499250375,5,Average,3
21,68,120000.0,2000.0,69.0,58,69.0,59.97001499250375,10,Average,3
18,70,90000.0,2000.0,52.0,58,52.0,44.97751124437781,12,Average,3
19,67,110000.0,3000.0,60.0,58,60.0,36.654448517160944,9,Average,3
19,70,110000.0,2000.0,65.0,58,65.0,54.97251374312844,12,Average,3
21,64,100000.0,2000.0,63.0,58,63.0,49.97501249375313,6,Average,3
21,62,100000.0,2000.0,47.0,58,47.0,49.97501249375313,4,Average,1
21,64,100000.0,4000.0,44.0,58,44.0,24.993751562109473,6,Average,1
20,68,130000.0,3000.0,59.0,58,59.0,43.3188937020993,10,Average,3
19,70,110000.0,2000.0,59.0,58,59.0,54.97251374312844,12,Average,3
24,63,130000.0,3000.0,62.0,58,62.0,43.3188937020993,5,Average,3
22,62,100000.0,2000.0,55.0,58,55.0,49.97501249375313,4,Average,1
24,65,130000.0,3000.0,58.0,58,58.0,43.3188937020993,7,Average,3
18,71,100000.0,2000.0,63.0,58,63.0,49.97501249375313,13,Average,3
19,71,90000.0,2000.0,62.0,58,62.0,44.97751124437781,13,Average,3
18,70,90000.0,2000.0,61.0,58,61.0,44.97751124437781,12,Average,3
18,66,120000.0,2000.0,59.0,58,59.0,59.97001499250375,8,Average,3
20,63,130000.0,2000.0,59.0,58,59.0,64.96751624187905,5,Average,3
19,74,110000.0,2000.0,61.0,58,61.0,54.97251374312844,16,Average,3
19,64,90000.0,3000.0,60.0,58,60.0,29.990003332222592,6,Average,3
21,64,130000.0,2000.0,56.0,58,56.0,64.96751624187905,6,Average,3
21,65,100000.0,2000.0,40.0,58,40.0,49.97501249375313,7,Average,1
22,64,130000.0,3000.0,60.0,58,60.0,43.3188937020993,6,Average,3
21,68,100000.0,4000.0,45.0,58,45.0,24.993751562109473,10,Average,1
22,62,90000.0,3000.0,54.0,58,54.0,29.990003332222592,4,Average,1
24,61,150000.0,4000.0,58.0,58,58.0,37.490627343164206,3,Average,0
23,64,120000.0,3000.0,58.0,58,58.0,39.98667110963012,6,Average,3
18,68,120000.0,2000.0,63.0,58,63.0,59.97001499250375,10,Average,3
21,62,100000.0,2000.0,55.0,58,55.0,49.97501249375313,4,Average,1
21,65,100000.0,2000.0,49.0,58,49.0,49.97501249375313,7,Average,1
19,64,90000.0,3000.0,59.0,58,59.0,29.990003332222592,6,Average,3
24,63,130000.0,3000.0,53.0,58,53.0,43.3188937020993,5,Average,1
